system:index,date,rainfall_max_mm,rainfall_mean_mm,rainfall_min_mm,rainfall_std_mm,.geo
19900101,1990-01-01,25.965042114257812,1.9997468480893204,0.0,3.5427742085867258,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900102,1990-01-02,12.02356243133545,0.6753695446657507,0.0,1.9896264336494716,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900103,1990-01-03,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900104,1990-01-04,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900105,1990-01-05,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900106,1990-01-06,32.066341400146484,1.8425899458052597,0.0,3.9571012346294285,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900107,1990-01-07,10.722005844116211,1.3691931076460349,0.0,2.4999590666944984,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900108,1990-01-08,22.75861930847168,0.9435312342548352,0.0,2.8155777561604634,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900109,1990-01-09,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900110,1990-01-10,1.708397388458252,0.00214378815151175,0.0,0.059879252181315665,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900111,1990-01-11,17.223373413085938,0.2689460194568264,0.0,1.5114382011956766,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900112,1990-01-12,43.979270935058594,1.417849075761963,0.0,4.364151322642257,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900113,1990-01-13,43.979270935058594,1.8474795961876025,0.0,5.8144533256340685,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900114,1990-01-14,3.4413034915924072,0.004318331145243435,0.0,0.12061753371764734,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900115,1990-01-15,3.4413034915924072,0.01956168803047021,0.0,0.1909181415472709,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900116,1990-01-16,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900117,1990-01-17,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900118,1990-01-18,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900119,1990-01-19,1.2206268310546875,0.00295440324258767,0.0,0.058354970647020415,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900120,1990-01-20,1.2206268310546875,0.0118406803858513,0.0,0.10527826124220031,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900121,1990-01-21,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900122,1990-01-22,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900123,1990-01-23,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900124,1990-01-24,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900125,1990-01-25,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900126,1990-01-26,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900127,1990-01-27,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900128,1990-01-28,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900129,1990-01-29,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900130,1990-01-30,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900131,1990-01-31,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900201,1990-02-01,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900202,1990-02-02,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900203,1990-02-03,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900204,1990-02-04,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900205,1990-02-05,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900206,1990-02-06,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900207,1990-02-07,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900208,1990-02-08,8.784278869628906,0.65302923884139,0.0,1.7538075867727267,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900209,1990-02-09,2.6810648441314697,0.006329781955941049,0.0,0.12518822670186233,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900210,1990-02-10,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900211,1990-02-11,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900212,1990-02-12,6.351607322692871,0.10101952689292044,0.0,0.6639350359500905,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900213,1990-02-13,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900214,1990-02-14,7.9460225105285645,0.8759417580757831,0.0,1.7639501345370727,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900215,1990-02-15,9.637542724609375,0.9092311915728741,0.0,1.9542247141909814,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900216,1990-02-16,9.114633560180664,0.7363964609064485,0.0,1.7373264154150263,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900217,1990-02-17,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900218,1990-02-18,2.8517754077911377,0.0034943584576621993,0.0,0.09995460070429203,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900219,1990-02-19,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900220,1990-02-20,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900221,1990-02-21,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900222,1990-02-22,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900223,1990-02-23,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900224,1990-02-24,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900225,1990-02-25,5.508037567138672,0.12896571218565303,0.0,0.6333666189182081,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900226,1990-02-26,2.6695659160614014,0.01170050929448936,0.0,0.16370335054856813,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900227,1990-02-27,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900228,1990-02-28,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900301,1990-03-01,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900302,1990-03-02,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900303,1990-03-03,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900304,1990-03-04,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900305,1990-03-05,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900306,1990-03-06,2.2227301597595215,0.027090065608137297,0.0,0.21148738868449657,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900307,1990-03-07,28.896442413330078,0.3384572176599121,0.0,2.608194452117808,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900308,1990-03-08,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900309,1990-03-09,22.906997680664062,0.13418115818329984,0.0,1.6738214424807965,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900310,1990-03-10,11.201464653015137,1.9096554141218705,0.0,2.7403630363994504,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900311,1990-03-11,5.756992340087891,0.2901324933548477,0.0,1.0970536800628183,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900312,1990-03-12,5.5187201499938965,0.1337225655706751,0.0,0.7721191219258502,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900313,1990-03-13,10.482251167297363,0.09851168385588502,0.0,0.8661213754814342,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900314,1990-03-14,7.52745246887207,0.32312646332888373,0.0,1.233534713249652,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900315,1990-03-15,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900316,1990-03-16,9.564675331115723,0.836557993908284,0.0,1.8661587215096476,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900317,1990-03-17,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900318,1990-03-18,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900319,1990-03-19,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900320,1990-03-20,6.842268466949463,0.597497101193459,0.0,1.467448440772596,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900321,1990-03-21,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900322,1990-03-22,1.4627646207809448,0.016104169965928988,0.0,0.14185213014877965,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900323,1990-03-23,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900324,1990-03-24,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900325,1990-03-25,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900326,1990-03-26,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900327,1990-03-27,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900328,1990-03-28,5.697996616363525,0.054785689293642185,0.0,0.5110799170369177,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900329,1990-03-29,32.46395492553711,0.09668850947667461,0.0,1.6299614756743366,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900330,1990-03-30,8.585099220275879,2.557073696890113,0.0,2.3728280971295566,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900331,1990-03-31,10.096521377563477,2.865706577404084,0.0,3.222830380902777,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900401,1990-04-01,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900402,1990-04-02,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900403,1990-04-03,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900404,1990-04-04,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900405,1990-04-05,5.614398956298828,0.09051883258158144,0.0,0.6227263190542087,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900406,1990-04-06,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900407,1990-04-07,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900408,1990-04-08,9.195507049560547,0.23066421451036695,0.0,1.3091212175131182,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900409,1990-04-09,16.597782135009766,4.63373579224938,0.0,4.919035865777362,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900410,1990-04-10,25.213459014892578,4.366362105276548,0.0,5.929341945801515,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900411,1990-04-11,9.259784698486328,1.4102861071005324,0.0,2.208723353202993,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900412,1990-04-12,23.489870071411133,1.8031072220638356,0.0,2.2881827254843516,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900413,1990-04-13,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900414,1990-04-14,12.311142921447754,5.826984148532218,0.0,2.839568642511115,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900415,1990-04-15,13.762524604797363,5.619069386635884,0.0,2.820356225252748,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900416,1990-04-16,10.779576301574707,2.8165367614607497,0.0,2.8369723992842593,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900417,1990-04-17,4.9204535484313965,0.23025526485414674,0.0,0.8934285040173788,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900418,1990-04-18,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900419,1990-04-19,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900420,1990-04-20,8.288240432739258,0.8616932802585238,0.0,1.6761653626865372,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900421,1990-04-21,2.8882927894592285,0.0036243838242619895,0.0,0.10123453330116769,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900422,1990-04-22,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900423,1990-04-23,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900424,1990-04-24,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900425,1990-04-25,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900426,1990-04-26,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900427,1990-04-27,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900428,1990-04-28,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900429,1990-04-29,4.293063640594482,0.010830655868016442,0.0,0.2568193359215509,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900430,1990-04-30,10.36713981628418,4.798428195701662,0.0,2.8555454062390315,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900501,1990-05-01,12.549511909484863,1.5202075698577486,0.0,3.5697041260115685,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900502,1990-05-02,10.092045783996582,0.5264573857639855,0.0,2.1163131709808307,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900503,1990-05-03,31.680362701416016,4.355206736728191,0.0,6.918705318732905,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900504,1990-05-04,31.680362701416016,9.688654795397932,0.0,7.931430951655421,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900505,1990-05-05,52.508419036865234,30.429930708984436,15.31666088104248,6.794651201335513,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900506,1990-05-06,40.92931365966797,10.074400765262599,0.0,10.311583403428708,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900507,1990-05-07,40.07139205932617,11.01761751678113,0.0,8.911739767407305,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900508,1990-05-08,42.1665153503418,12.40071115166154,0.0,9.981280561667678,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900509,1990-05-09,42.12094497680664,9.07203152002427,0.0,10.352702930765297,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900510,1990-05-10,42.38916015625,16.201294257917247,0.0,10.172596203444593,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900511,1990-05-11,25.647279739379883,3.6354694533292116,0.0,5.541025327264901,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900512,1990-05-12,34.01105880737305,13.30291867788001,0.0,8.024871588873333,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900513,1990-05-13,16.12132453918457,1.5593334448507028,0.0,3.3426305674441523,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900514,1990-05-14,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900515,1990-05-15,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900516,1990-05-16,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900517,1990-05-17,24.900365829467773,4.410206164798708,0.0,7.954713313010841,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900518,1990-05-18,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900519,1990-05-19,24.26165771484375,0.5511981713729054,0.0,3.3287117767080145,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900520,1990-05-20,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900521,1990-05-21,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900522,1990-05-22,20.684612274169922,0.09700595528458866,0.0,1.377847593182152,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900523,1990-05-23,84.99116516113281,43.72695853257286,12.490979194641113,11.249677652063752,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900524,1990-05-24,63.878517150878906,22.000224879901054,0.0,12.225395339175273,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900525,1990-05-25,53.583534240722656,13.156438499458117,0.0,12.434616802305998,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900526,1990-05-26,35.46214294433594,5.714817940309749,0.0,9.32393959216718,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900527,1990-05-27,46.96661376953125,0.05985396571163374,0.0,1.972916197578569,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900528,1990-05-28,31.08295249938965,9.177540339663595E-4,0.0,1.0894560971733138,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900529,1990-05-29,13.753501892089844,0.033486529363979695,0.0,0.6769119179273949,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900530,1990-05-30,84.07095336914062,5.007400933730056,0.0,14.481016512977696,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900531,1990-05-31,38.32828903198242,2.0167387114175575,0.0,7.8308226893038695,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900601,1990-06-01,167.16262817382812,17.866368886716536,0.0,33.83393027470813,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900602,1990-06-02,152.89039611816406,2.9149574868459447,0.0,14.900636888155315,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900603,1990-06-03,165.5211944580078,0.5892077720427299,0.0,13.05134596356018,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900604,1990-06-04,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900605,1990-06-05,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900606,1990-06-06,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900607,1990-06-07,160.42083740234375,43.74150051665597,0.0,36.965588637234404,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900608,1990-06-08,98.79522705078125,0.8100825262947532,0.0,9.364916202346826,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900609,1990-06-09,60.08465576171875,1.2137780175364687,0.0,6.244556106131925,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900610,1990-06-10,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900611,1990-06-11,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900612,1990-06-12,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900613,1990-06-13,207.48060607910156,9.318555240334597,0.0,34.598771384899436,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900614,1990-06-14,184.39752197265625,2.1531372709643306,0.0,14.500426799857319,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900615,1990-06-15,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900616,1990-06-16,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900617,1990-06-17,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900618,1990-06-18,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900619,1990-06-19,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900620,1990-06-20,52.045196533203125,2.549950418112816,0.0,7.800480691793457,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900621,1990-06-21,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900622,1990-06-22,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900623,1990-06-23,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900624,1990-06-24,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900625,1990-06-25,792.9396362304688,157.79566884780337,0.0,179.37820562403192,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900626,1990-06-26,301.00506591796875,77.4427863779006,0.0,75.99076206003211,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900627,1990-06-27,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900628,1990-06-28,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900629,1990-06-29,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900630,1990-06-30,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900701,1990-07-01,188.04388427734375,5.2267223923401,0.0,29.168771051908656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900702,1990-07-02,231.5516815185547,6.7707427603336425,0.0,32.984412732253006,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900703,1990-07-03,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900704,1990-07-04,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900705,1990-07-05,22.556135177612305,0.43486837875639966,0.0,1.8734242827440724,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900706,1990-07-06,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900707,1990-07-07,130.17127990722656,20.723807010616557,0.0,27.96650917152098,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900708,1990-07-08,283.96966552734375,72.11872223894922,0.0,69.89600674860446,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900709,1990-07-09,41.9561882019043,1.378593288743591,0.0,6.081377781534258,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900710,1990-07-10,4.040507793426514,0.09520940035935765,0.0,0.4708596410177,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900711,1990-07-11,150.77777099609375,20.181653667522635,0.0,33.88327749475039,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900712,1990-07-12,5.94529390335083,0.05034182273614926,0.0,0.5017096667203971,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900713,1990-07-13,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900714,1990-07-14,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900715,1990-07-15,105.2157974243164,10.962078700902508,0.0,24.671010544593685,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900716,1990-07-16,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900717,1990-07-17,193.0465850830078,2.383265205394536,0.0,20.7234387031509,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900718,1990-07-18,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900719,1990-07-19,183.40809631347656,14.024325300444234,0.0,37.34782702499682,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900720,1990-07-20,254.6920928955078,23.826531012229985,0.0,60.19207551558622,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900721,1990-07-21,310.7563781738281,52.398495773861534,0.0,67.89627935102176,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900722,1990-07-22,142.15911865234375,13.336430355803975,0.0,25.108468694146772,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900723,1990-07-23,4.992431640625,0.04029411178956725,0.0,0.4045419934074306,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900724,1990-07-24,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900725,1990-07-25,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900726,1990-07-26,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900727,1990-07-27,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900728,1990-07-28,27.515830993652344,2.832827695423193,0.0,5.548007857608689,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900729,1990-07-29,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900730,1990-07-30,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900731,1990-07-31,12.610404968261719,0.6310106021128097,0.0,2.174568262578052,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900801,1990-08-01,50.28771209716797,2.5613700645366033,0.0,5.272241996504251,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900802,1990-08-02,9.634400367736816,0.38473365498334067,0.0,1.5661868114148356,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900803,1990-08-03,78.65886688232422,9.844470955486347,0.0,12.59574371866771,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900804,1990-08-04,10.399103164672852,1.4442147340959952,0.0,2.781425677952028,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900805,1990-08-05,34.649879455566406,0.24588904132043077,0.0,2.175694606142324,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900806,1990-08-06,11.224773406982422,1.497717864082718,0.0,2.8467276896705713,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900807,1990-08-07,216.36045837402344,58.01832498100072,0.0,55.65480485851183,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900808,1990-08-08,193.70994567871094,15.109699292542254,0.0,34.252790948531874,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900809,1990-08-09,113.98021697998047,21.20839731114213,0.0,26.104410203624752,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900810,1990-08-10,9.212275505065918,0.17866784560415874,0.0,1.1794892384243032,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900811,1990-08-11,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900812,1990-08-12,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900813,1990-08-13,199.50592041015625,9.665075475578227,0.0,31.012963952787956,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900814,1990-08-14,11.300419807434082,0.6096248525902805,0.0,2.072085664070281,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900815,1990-08-15,381.5751647949219,77.29432253159483,0.0,80.80384926100683,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900816,1990-08-16,11.59510612487793,0.20987717351416882,0.0,1.2947809679550983,"{""type"":""MultiPoint"",""coordinates"":[]}"
19900817,1990-08-17,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
